"report_date","asin","cost","clicks","impressions"
"2021-07-26","C003TFFCLU",1.34,2,51
"2021-07-27","C003TFFCLU",0.72,1,66
"2021-07-27","C003TFFCLU",0.88,1,483
"2021-07-28","C003TFFCLU",0.96,1,415
"2021-07-29","C003TFFCLU",0.34,1,316
"2021-07-30","C003TFFCLU",3.05,4,554
"2021-07-30","C003TFFCLU",1.72,2,225
"2021-07-31","C003TFFCLU",3.98,4,895
"2021-07-31","C003TFFCLU",2.27,3,239
"2021-08-01","C003TFFCLU",2.0,2,156
"2021-08-01","C003TFFCLU",0.41,1,716
"2021-08-02","C003TFFCLU",0.66,1,253
"2021-08-03","C003TFFCLU",0.2,1,606
"2021-08-03","C003TFFCLU",1.06,2,456
"2021-08-03","C003TFFCLU",0.46,1,214
"2021-08-04","C003TFFCLU",0.76,2,741
"2021-08-05","C003TFFCLU",0.49,1,27
"2021-08-05","C003TFFCLU",4.01,5,976
"2021-08-05","C003TFFCLU",1.51,2,268
"2021-08-06","C003TFFCLU",3.73,6,1245
"2021-08-07","C003TFFCLU",3.16,3,1604
"2021-08-07","C003TFFCLU",0.6,1,176
"2021-08-08","C003TFFCLU",3.91,7,1600
"2021-08-08","C003TFFCLU",0.48,1,332
"2021-08-09","C003TFFCLU",3.21,5,1762
"2021-08-09","C003TFFCLU",1.14,2,598
"2021-08-10","C003TFFCLU",0.18,1,49
"2021-08-10","C003TFFCLU",2.14,3,1340
"2021-08-10","C003TFFCLU",0.51,1,290
"2021-08-11","C003TFFCLU",0.64,1,1149
"2021-08-11","C003TFFCLU",1.69,3,355
"2021-08-12","C003TFFCLU",0.23,1,291
"2021-08-13","C003TFFCLU",2.11,4,1298
"2021-08-14","C003TFFCLU",1.91,3,1021
"2021-08-15","C003TFFCLU",1.82,3,913
"2021-08-15","C003TFFCLU",1.06,2,334
"2021-08-15","C003TFFCLU",0.42,2,168
"2021-08-16","C003TFFCLU",0.65,1,790
"2021-08-16","C003TFFCLU",0.9,1,376
"2021-08-16","C003TFFCLU",0.13,1,193
"2021-08-17","C003TFFCLU",1.45,3,1010
"2021-08-17","C003TFFCLU",1.59,2,340
"2021-08-18","C003TFFCLU",0.56,1,784
"2021-08-18","C003TFFCLU",0.41,2,175
"2021-08-19","C003TFFCLU",1.42,2,774
"2021-08-19","C003TFFCLU",1.5,2,653
"2021-08-20","C003TFFCLU",1.02,1,428
"2021-08-21","C003TFFCLU",0.74,1,430
"2021-08-22","C003TFFCLU",2.55,4,662
"2021-08-23","C003TFFCLU",1.64,2,620
"2021-08-24","C003TFFCLU",1.12,3,758
"2021-08-25","C003TFFCLU",0.61,1,715
"2021-08-26","C003TFFCLU",1.09,3,1543
"2021-08-27","C003TFFCLU",0.54,1,896
"2021-08-27","C003TFFCLU",0.54,1,225
"2021-08-27","C003TFFCLU",0.09,1,229
"2021-08-28","C003TFFCLU",1.58,2,975
"2021-08-28","C003TFFCLU",2.26,3,229
"2021-08-28","C003TFFCLU",0.12,1,222
"2021-08-29","C003TFFCLU",1.38,3,711
"2021-08-29","C003TFFCLU",0.46,1,346
"2021-08-30","C003TFFCLU",0.76,2,731
"2021-08-31","C003TFFCLU",0.35,1,211
"2021-08-31","C003TFFCLU",3.96,4,872
"2021-09-01","C003TFFCLU",1.73,1,924
"2021-09-02","C003TFFCLU",0.46,1,16
"2021-09-03","C003TFFCLU",3.68,6,862
"2021-09-03","C003TFFCLU",0.51,1,332
"2021-09-03","C003TFFCLU",0.21,1,160
"2021-09-04","C003TFFCLU",1.41,2,783
"2021-09-05","C003TFFCLU",0.64,1,623
"2021-09-08","C003TFFCLU",0.85,1,1000
"2021-09-08","C003TFFCLU",1.32,3,295
"2021-09-10","C003TFFCLU",0.83,1,325
"2021-09-10","C003TFFCLU",0.23,1,156
"2021-09-12","C003TFFCLU",0.38,1,366
"2021-09-13","C003TFFCLU",0.65,1,733
"2021-09-13","C003TFFCLU",0.86,1,273
"2021-09-13","C003TFFCLU",0.12,1,258
"2021-09-14","C003TFFCLU",1.04,2,630
"2021-09-14","C003TFFCLU",2.12,3,261
"2021-09-14","C003TFFCLU",0.16,1,166
"2021-09-16","C003TFFCLU",1.03,1,1054
"2021-09-16","C003TFFCLU",0.52,1,251
"2021-09-16","C003TFFCLU",0.3,1,257
"2021-09-17","C003TFFCLU",4.7,4,484
"2021-09-19","C003TFFCLU",0.76,2,123
"2021-09-20","C003TFFCLU",0.69,1,437
"2021-09-20","C003TFFCLU",0.27,1,57
"2021-09-21","C003TFFCLU",3.39,3,978
"2021-09-21","C003TFFCLU",1.55,2,60
"2021-09-22","C003TFFCLU",1.68,2,815
"2021-09-22","C003TFFCLU",0.83,1,201
"2021-09-23","C003TFFCLU",1.53,2,754
"2021-09-23","C003TFFCLU",0.77,2,164
"2021-09-24","C003TFFCLU",2.02,2,536
"2021-09-25","C003TFFCLU",1.56,2,491
"2021-09-25","C003TFFCLU",0.68,1,134
"2021-09-26","C003TFFCLU",2.27,4,488
"2021-09-27","C003TFFCLU",2.77,3,813
"2021-09-27","C003TFFCLU",0.02,1,215
"2021-09-28","C003TFFCLU",2.63,4,347
"2021-09-29","C003TFFCLU",0.47,1,169
"2022-01-07","C003TFFCLU",0.66,1,427
"2022-01-08","C003TFFCLU",6.91,8,3022
"2022-01-09","C003TFFCLU",2.43,4,2106
"2022-01-09","C003TFFCLU",0.22,2,216
"2022-01-10","C003TFFCLU",6.77,9,2521
"2022-01-11","C003TFFCLU",6.99,9,2298
"2022-01-12","C003TFFCLU",1.99,2,1127
"2022-01-13","C003TFFCLU",2.71,4,1084
"2022-01-13","C003TFFCLU",0.21,1,161
"2022-01-14","C003TFFCLU",1.04,1,718
"2022-01-15","C003TFFCLU",1.46,2,1224
"2022-01-15","C003TFFCLU",0.33,1,245
"2022-01-16","C003TFFCLU",1.47,4,1043
"2022-02-21","C003TFFCLU",0.06,1,15
"2022-02-23","C003TFFCLU",0.12,1,186
"2022-02-24","C003TFFCLU",0.53,3,246
"2022-02-26","C003TFFCLU",1.38,1,1038
"2022-02-27","C003TFFCLU",0.53,2,438
"2022-03-01","C003TFFCLU",1.17,2,859
"2022-03-04","C003TFFCLU",0.33,1,568
"2022-03-05","C003TFFCLU",0.49,1,1251
"2022-03-06","C003TFFCLU",0.39,1,1157
"2022-03-07","C003TFFCLU",0.79,1,594
"2022-03-08","C003TFFCLU",0.36,1,43
"2022-03-09","C003TFFCLU",0.32,1,759
"2022-03-09","C003TFFCLU",0.69,2,1209
"2022-03-11","C003TFFCLU",0.07,1,799
"2022-03-12","C003TFFCLU",0.21,1,313
"2021-04-24","C003TFFCMO",1.59,1,115
"2021-04-27","C003TFFCMO",0.46,1,34
"2021-04-28","C003TFFCMO",0.61,1,114
"2021-04-30","C003TFFCMO",0.53,1,96
"2021-05-11","C003TFFCMO",0.35,1,91
"2021-05-17","C003TFFCMO",0.59,1,144
"2021-05-18","C003TFFCMO",0.32,1,7
"2021-05-19","C003TFFCMO",1.75,1,144
"2021-05-22","C003TFFCMO",0.73,1,114
"2021-05-24","C003TFFCMO",0.61,1,141
"2021-05-24","C003TFFCMO",0.95,1,16
"2021-05-25","C003TFFCMO",0.32,1,16
"2021-05-26","C003TFFCMO",0.27,1,16
"2021-05-27","C003TFFCMO",0.39,1,124
"2021-05-27","C003TFFCMO",0.27,1,40
"2021-05-29","C003TFFCMO",0.69,2,102
"2021-05-31","C003TFFCMO",1.12,2,140
"2021-06-02","C003TFFCMO",0.44,1,158
"2021-06-03","C003TFFCMO",0.62,1,112
"2021-06-05","C003TFFCMO",0.18,1,37
"2021-06-06","C003TFFCMO",1.02,2,227
"2021-06-06","C003TFFCMO",3.12,1,13
"2021-06-07","C003TFFCMO",0.69,2,2
"2021-06-07","C003TFFCMO",0.71,2,64
"2021-06-08","C003TFFCMO",0.32,1,258
"2021-06-09","C003TFFCMO",0.26,1,14
"2021-06-09","C003TFFCMO",1.95,4,825
"2021-06-10","C003TFFCMO",0.71,1,980
"2021-06-11","C003TFFCMO",1.45,5,747
"2021-06-12","C003TFFCMO",0.1,1,883
"2021-06-13","C003TFFCMO",1.0,2,1848
"2021-06-13","C003TFFCMO",0.49,1,73
"2021-06-14","C003TFFCMO",0.78,2,3747
"2021-06-15","C003TFFCMO",0.45,2,2084
"2021-06-16","C003TFFCMO",0.2,2,257
"2021-06-16","C003TFFCMO",0.57,1,34
"2021-06-18","C003TFFCMO",0.59,2,1004
"2021-06-20","C003TFFCMO",0.74,2,1440
"2021-06-20","C003TFFCMO",1.81,2,35
"2021-06-21","C003TFFCMO",1.41,1,7
"2021-06-21","C003TFFCMO",1.86,5,544
"2021-06-21","C003TFFCMO",1.33,4,21
"2021-06-22","C003TFFCMO",2.3,6,1973
"2021-06-24","C003TFFCMO",0.28,1,334
"2021-06-25","C003TFFCMO",1.11,2,22
"2021-06-25","C003TFFCMO",0.74,1,1640
"2021-06-26","C003TFFCMO",1.56,2,14
"2021-06-26","C003TFFCMO",1.41,3,1627
"2021-06-27","C003TFFCMO",2.34,4,2043
"2021-06-28","C003TFFCMO",2.21,4,2389
"2021-06-29","C003TFFCMO",0.25,1,38
"2021-06-29","C003TFFCMO",4.56,8,5136
"2021-06-30","C003TFFCMO",4.07,6,6557
"2021-07-01","C003TFFCMO",3.61,6,4780
"2021-07-02","C003TFFCMO",1.79,3,5552
"2021-07-03","C003TFFCMO",2.1,5,4743
"2021-07-04","C003TFFCMO",0.73,1,3371
"2021-07-05","C003TFFCMO",1.26,2,1297
"2021-07-06","C003TFFCMO",0.32,1,143
"2021-07-07","C003TFFCMO",0.15,1,288
"2021-07-08","C003TFFCMO",0.22,1,141
"2021-07-09","C003TFFCMO",0.27,1,77
"2021-07-10","C003TFFCMO",1.4,2,2387
"2021-07-11","C003TFFCMO",1.62,2,3446
"2021-07-11","C003TFFCMO",1.3,2,200
"2021-07-12","C003TFFCMO",4.1,5,4204
"2021-07-12","C003TFFCMO",0.68,1,174
"2021-07-13","C003TFFCMO",1.52,4,2137
"2021-07-14","C003TFFCMO",1.92,4,2368
"2021-07-14","C003TFFCMO",0.91,2,47
"2021-07-15","C003TFFCMO",0.53,1,707
"2021-07-17","C003TFFCMO",0.9,2,1331
"2021-07-17","C003TFFCMO",0.44,1,485
"2021-07-18","C003TFFCMO",0.14,1,1049
"2021-07-18","C003TFFCMO",0.49,1,363
"2021-07-19","C003TFFCMO",0.64,1,823
"2021-07-22","C003TFFCMO",0.06,1,565
"2021-07-24","C003TFFCMO",0.77,2,100
"2021-07-25","C003TFFCMO",0.64,2,568
"2021-07-26","C003TFFCMO",0.67,2,496
"2021-07-28","C003TFFCMO",0.6,2,445
"2021-07-30","C003TFFCMO",0.24,1,931
"2021-07-31","C003TFFCMO",0.16,1,1217
"2021-08-01","C003TFFCMO",0.17,1,644
"2021-08-03","C003TFFCMO",0.23,1,431
"2021-08-03","C003TFFCMO",0.08,1,143
"2021-08-05","C003TFFCMO",0.4,1,139
"2021-08-07","C003TFFCMO",0.57,1,94
"2021-08-08","C003TFFCMO",0.27,1,351
"2021-08-08","C003TFFCMO",0.37,1,100
"2021-08-08","C003TFFCMO",0.61,2,50
"2021-08-11","C003TFFCMO",0.11,1,375
"2021-08-11","C003TFFCMO",0.56,2,60
"2021-08-14","C003TFFCMO",0.22,1,226
"2021-08-15","C003TFFCMO",0.29,2,214
"2021-08-16","C003TFFCMO",0.29,1,52
"2021-08-18","C003TFFCMO",0.12,1,281
"2021-08-19","C003TFFCMO",0.3,1,94
"2021-08-22","C003TFFCMO",0.04,1,214
"2021-08-23","C003TFFCMO",0.29,1,174
"2021-08-23","C003TFFCMO",0.05,1,52
"2021-08-24","C003TFFCMO",0.12,1,63
"2021-08-25","C003TFFCMO",0.02,1,129
"2021-08-26","C003TFFCMO",0.25,1,299
"2021-08-30","C003TFFCMO",0.09,1,124
"2021-08-31","C003TFFCMO",0.11,1,384
"2021-08-31","C003TFFCMO",0.39,2,182
"2021-09-01","C003TFFCMO",0.16,1,165
"2021-09-03","C003TFFCMO",0.14,1,215
"2021-09-04","C003TFFCMO",0.42,1,90
"2021-09-04","C003TFFCMO",0.07,1,60
"2021-09-08","C003TFFCMO",0.18,1,212
"2021-09-11","C003TFFCMO",0.2,2,263
"2021-09-11","C003TFFCMO",0.58,2,45
"2021-09-12","C003TFFCMO",0.33,1,151
"2021-09-13","C003TFFCMO",0.1,1,105
"2021-09-14","C003TFFCMO",0.38,1,50
"2021-09-15","C003TFFCMO",0.28,1,51
"2021-09-16","C003TFFCMO",0.19,1,76
"2021-09-17","C003TFFCMO",0.17,1,133
"2021-09-18","C003TFFCMO",0.39,1,24
"2021-09-19","C003TFFCMO",0.1,1,120
"2021-09-21","C003TFFCMO",0.27,1,123
"2021-09-23","C003TFFCMO",0.17,1,72
"2021-09-26","C003TFFCMO",0.13,1,152
"2021-09-26","C003TFFCMO",0.29,1,138
"2021-09-28","C003TFFCMO",0.2,1,140
"2021-09-28","C003TFFCMO",0.08,1,82
"2021-09-29","C003TFFCMO",0.06,1,96
"2021-10-01","C003TFFCMO",0.18,1,52
"2021-10-02","C003TFFCMO",0.03,1,96
"2021-10-06","C003TFFCMO",0.16,1,40
"2021-10-09","C003TFFCMO",0.39,1,144
"2021-10-11","C003TFFCMO",0.45,1,200
"2021-10-15","C003TFFCMO",0.45,1,221
"2021-10-16","C003TFFCMO",0.08,1,232
"2021-10-16","C003TFFCMO",0.09,1,62
"2021-10-17","C003TFFCMO",0.07,1,146
"2021-10-18","C003TFFCMO",0.21,1,99
"2021-10-20","C003TFFCMO",0.23,1,564
"2021-10-21","C003TFFCMO",0.58,1,304
"2021-10-22","C003TFFCMO",0.27,1,345
"2021-10-22","C003TFFCMO",0.51,1,190
"2021-10-24","C003TFFCMO",0.04,1,576
"2021-10-24","C003TFFCMO",0.05,1,54
"2021-10-25","C003TFFCMO",0.59,2,176
"2021-10-25","C003TFFCMO",0.05,1,61
"2021-10-26","C003TFFCMO",0.37,2,158
"2021-10-27","C003TFFCMO",0.38,3,168
"2021-10-27","C003TFFCMO",0.41,1,132
"2021-10-27","C003TFFCMO",0.31,1,65
"2021-10-30","C003TFFCMO",0.11,1,131
"2021-10-31","C003TFFCMO",0.27,1,163
"2021-10-31","C003TFFCMO",0.19,1,175
"2021-11-01","C003TFFCMO",0.44,1,346
"2021-11-01","C003TFFCMO",0.41,1,291
"2021-11-02","C003TFFCMO",0.7,2,149
"2021-11-04","C003TFFCMO",0.56,2,1230
"2021-11-05","C003TFFCMO",0.12,1,320
"2021-11-06","C003TFFCMO",0.11,1,222
"2021-11-07","C003TFFCMO",1.3,2,506
"2021-11-08","C003TFFCMO",0.9,2,466
"2021-11-09","C003TFFCMO",0.31,2,342
"2021-11-09","C003TFFCMO",0.17,1,388
"2021-11-10","C003TFFCMO",0.13,1,478
"2021-11-11","C003TFFCMO",0.3,1,493
"2021-11-11","C003TFFCMO",1.26,3,491
"2021-11-12","C003TFFCMO",0.17,1,271
"2021-11-12","C003TFFCMO",0.39,1,303
"2021-11-13","C003TFFCMO",0.21,1,82
"2021-11-14","C003TFFCMO",0.33,2,244
"2021-11-15","C003TFFCMO",0.6,3,211
"2021-11-16","C003TFFCMO",0.46,1,168
"2022-02-19","C003TFFCMO",0.04,1,42
"2022-02-19","C003TFFCMO",0.11,1,70
"2022-02-20","C003TFFCMO",0.03,1,35
"2022-02-26","C003TFFCMO",0.13,1,111
"2022-02-27","C003TFFCMO",0.12,1,139
"2022-02-27","C003TFFCMO",0.8,2,105
"2022-03-01","C003TFFCMO",0.3,1,161
"2022-03-01","C003TFFCMO",0.9,2,186
"2022-03-02","C003TFFCMO",0.42,1,94
"2022-03-03","C003TFFCMO",0.03,1,112
"2022-03-03","C003TFFCMO",0.24,1,74
"2022-03-08","C003TFFCMO",0.1,2,96
"2022-03-09","C003TFFCMO",0.04,1,132
"2022-03-10","C003TFFCMO",0.08,1,102
"2022-03-13","C003TFFCMO",0.5,1,75
"2022-03-13","C003TFFCMO",0.05,1,78
"2021-04-24","C006M7JYJ8",0.37,1,87
"2021-04-25","C006M7JYJ8",0.38,1,41
"2021-04-30","C006M7JYJ8",0.39,1,68
"2021-05-03","C006M7JYJ8",0.48,1,24
"2021-05-03","C006M7JYJ8",0.73,2,100
"2021-05-06","C006M7JYJ8",0.32,1,13
"2021-05-07","C006M7JYJ8",0.68,2,41
"2021-05-08","C006M7JYJ8",1.12,4,62
"2021-05-11","C006M7JYJ8",0.14,1,59
"2021-05-11","C006M7JYJ8",0.26,1,64
"2021-05-15","C006M7JYJ8",2.27,2,24
"2021-05-16","C006M7JYJ8",0.11,1,51
"2021-05-18","C006M7JYJ8",2.03,3,49
"2021-05-20","C006M7JYJ8",0.36,1,13
"2021-05-21","C006M7JYJ8",0.31,1,59
"2021-05-23","C006M7JYJ8",1.73,4,275
"2021-05-23","C006M7JYJ8",0.69,1,122
"2021-05-24","C006M7JYJ8",0.56,1,83
"2021-05-24","C006M7JYJ8",0.45,1,257
"2021-05-24","C006M7JYJ8",0.46,1,62
"2021-05-25","C006M7JYJ8",0.85,2,215
"2021-05-26","C006M7JYJ8",0.55,1,75
"2021-05-26","C006M7JYJ8",2.45,3,206
"2021-05-26","C006M7JYJ8",2.36,1,45
"2021-05-27","C006M7JYJ8",0.94,2,62
"2021-05-27","C006M7JYJ8",0.37,1,229
"2021-05-28","C006M7JYJ8",1.76,3,380
"2021-05-29","C006M7JYJ8",3.1,2,389
"2021-05-30","C006M7JYJ8",1.05,2,56
"2021-05-30","C006M7JYJ8",0.81,2,195
"2021-05-31","C006M7JYJ8",0.26,1,67
"2021-06-01","C006M7JYJ8",0.58,2,261
"2021-06-02","C006M7JYJ8",0.59,1,73
"2021-06-02","C006M7JYJ8",1.29,1,176
"2021-06-03","C006M7JYJ8",0.21,1,78
"2021-06-04","C006M7JYJ8",1.83,4,389
"2021-06-04","C006M7JYJ8",0.24,1,85
"2021-06-05","C006M7JYJ8",0.6,1,78
"2021-06-05","C006M7JYJ8",1.97,3,282
"2021-06-05","C006M7JYJ8",0.61,1,82
"2021-06-06","C006M7JYJ8",1.33,4,262
"2021-06-06","C006M7JYJ8",0.23,1,160
"2021-06-07","C006M7JYJ8",6.18,5,297
"2021-06-09","C006M7JYJ8",0.85,1,26
"2021-06-09","C006M7JYJ8",0.22,1,83
"2021-06-10","C006M7JYJ8",0.46,1,64
"2021-06-10","C006M7JYJ8",0.86,1,82
"2021-06-10","C006M7JYJ8",0.33,1,6
"2021-06-11","C006M7JYJ8",0.58,1,58
"2021-06-11","C006M7JYJ8",0.43,1,54
"2021-06-12","C006M7JYJ8",0.51,1,5
"2021-06-14","C006M7JYJ8",0.21,1,41
"2021-06-14","C006M7JYJ8",0.26,1,7
"2021-06-16","C006M7JYJ8",0.26,1,117
"2021-06-16","C006M7JYJ8",0.93,2,70
"2021-06-16","C006M7JYJ8",0.27,1,22
"2021-06-17","C006M7JYJ8",0.8,3,164
"2021-06-17","C006M7JYJ8",0.15,1,78
"2021-06-17","C006M7JYJ8",0.23,1,8
"2021-06-18","C006M7JYJ8",0.42,1,78
"2021-06-18","C006M7JYJ8",0.2,1,45
"2021-06-19","C006M7JYJ8",2.3,5,95
"2021-06-20","C006M7JYJ8",1.73,2,283
"2021-06-21","C006M7JYJ8",0.22,1,98
"2021-06-21","C006M7JYJ8",0.62,1,132
"2021-06-22","C006M7JYJ8",0.62,2,121
"2021-06-22","C006M7JYJ8",0.74,1,114
"2021-06-23","C006M7JYJ8",1.34,1,104
"2021-06-24","C006M7JYJ8",0.19,1,27
"2021-06-24","C006M7JYJ8",0.3,1,6
"2021-06-25","C006M7JYJ8",1.73,4,292
"2021-06-25","C006M7JYJ8",0.45,2,204
"2021-06-25","C006M7JYJ8",0.82,2,21
"2021-06-26","C006M7JYJ8",0.55,1,275
"2021-06-26","C006M7JYJ8",0.39,1,426
"2021-06-27","C006M7JYJ8",8.34,2,69
"2021-06-28","C006M7JYJ8",0.6,1,460
"2021-06-28","C006M7JYJ8",2.06,6,455
"2021-06-28","C006M7JYJ8",0.54,1,24
"2021-06-29","C006M7JYJ8",1.06,2,487
"2021-06-29","C006M7JYJ8",1.69,5,286
"2021-06-30","C006M7JYJ8",0.6,1,52
"2021-06-30","C006M7JYJ8",0.18,1,410
"2021-06-30","C006M7JYJ8",9.57,21,468
"2021-07-01","C006M7JYJ8",3.08,6,2359
"2021-07-01","C006M7JYJ8",3.26,7,407
"2021-07-01","C006M7JYJ8",0.43,1,362
"2021-07-02","C006M7JYJ8",2.22,5,2254
"2021-07-02","C006M7JYJ8",0.5,1,163
"2021-07-02","C006M7JYJ8",9.58,10,307
"2021-07-03","C006M7JYJ8",1.14,3,1377
"2021-07-03","C006M7JYJ8",1.48,2,272
"2021-07-04","C006M7JYJ8",1.0,2,453
"2021-07-04","C006M7JYJ8",0.74,2,1617
"2021-07-04","C006M7JYJ8",0.55,1,408
"2021-07-04","C006M7JYJ8",0.02,1,217
"2021-07-05","C006M7JYJ8",0.52,1,462
"2021-07-05","C006M7JYJ8",0.47,1,1314
"2021-07-05","C006M7JYJ8",0.35,1,283
"2021-07-05","C006M7JYJ8",0.37,1,214
"2021-07-06","C006M7JYJ8",0.87,2,246
"2021-07-06","C006M7JYJ8",0.78,2,1687
"2021-07-06","C006M7JYJ8",3.71,7,262
"2021-07-06","C006M7JYJ8",0.37,1,233
"2021-07-07","C006M7JYJ8",1.71,2,357
"2021-07-07","C006M7JYJ8",3.99,6,3503
"2021-07-07","C006M7JYJ8",2.87,5,111
"2021-07-07","C006M7JYJ8",1.04,1,168
"2021-07-08","C006M7JYJ8",6.82,8,3853
"2021-07-08","C006M7JYJ8",0.42,1,79
"2021-07-08","C006M7JYJ8",0.37,1,236
"2021-07-08","C006M7JYJ8",0.42,1,953
"2021-07-09","C006M7JYJ8",2.84,3,283
"2021-07-09","C006M7JYJ8",2.24,3,2801
"2021-07-09","C006M7JYJ8",0.39,1,42
"2021-07-09","C006M7JYJ8",1.83,2,206
"2021-07-09","C006M7JYJ8",0.42,1,2408
"2021-07-10","C006M7JYJ8",2.23,3,2577
"2021-07-10","C006M7JYJ8",1.94,2,300
"2021-07-10","C006M7JYJ8",0.14,1,2086
"2021-07-11","C006M7JYJ8",2.56,3,406
"2021-07-11","C006M7JYJ8",8.37,11,2955
"2021-07-11","C006M7JYJ8",1.9,5,296
"2021-07-12","C006M7JYJ8",4.96,5,401
"2021-07-12","C006M7JYJ8",3.32,4,2318
"2021-07-12","C006M7JYJ8",0.8,2,174
"2021-07-12","C006M7JYJ8",0.12,1,2685
"2021-07-13","C006M7JYJ8",7.45,11,720
"2021-07-13","C006M7JYJ8",5.82,8,2366
"2021-07-13","C006M7JYJ8",3.9,5,502
"2021-07-13","C006M7JYJ8",0.57,1,3438
"2021-07-14","C006M7JYJ8",5.76,9,1244
"2021-07-14","C006M7JYJ8",3.28,5,3160
"2021-07-14","C006M7JYJ8",0.57,1,55
"2021-07-14","C006M7JYJ8",0.54,2,526
"2021-07-14","C006M7JYJ8",3.25,5,5321
"2021-07-15","C006M7JYJ8",2.93,4,886
"2021-07-15","C006M7JYJ8",5.44,8,2810
"2021-07-15","C006M7JYJ8",5.62,11,260
"2021-07-15","C006M7JYJ8",2.4,3,3176
"2021-07-16","C006M7JYJ8",5.16,7,2466
"2021-07-16","C006M7JYJ8",2.44,7,259
"2021-07-16","C006M7JYJ8",1.84,3,1935
"2021-07-17","C006M7JYJ8",1.59,2,544
"2021-07-17","C006M7JYJ8",3.75,7,2739
"2021-07-17","C006M7JYJ8",2.22,7,154
"2021-07-17","C006M7JYJ8",0.84,2,2791
"2021-07-18","C006M7JYJ8",1.24,3,549
"2021-07-18","C006M7JYJ8",4.78,7,3311
"2021-07-18","C006M7JYJ8",0.36,1,48
"2021-07-18","C006M7JYJ8",2.38,7,274
"2021-07-18","C006M7JYJ8",1.32,2,3092
"2021-07-19","C006M7JYJ8",3.47,4,587
"2021-07-19","C006M7JYJ8",3.83,5,3164
"2021-07-19","C006M7JYJ8",1.65,4,179
"2021-07-19","C006M7JYJ8",0.65,1,2801
"2021-07-20","C006M7JYJ8",1.55,5,839
"2021-07-20","C006M7JYJ8",7.58,11,3368
"2021-07-20","C006M7JYJ8",1.18,2,296
"2021-07-20","C006M7JYJ8",1.31,4,2898
"2021-07-21","C006M7JYJ8",3.59,4,824
"2021-07-21","C006M7JYJ8",5.66,8,3131
"2021-07-21","C006M7JYJ8",0.71,3,639
"2021-07-21","C006M7JYJ8",1.32,2,3154
"2021-07-22","C006M7JYJ8",2.47,3,614
"2021-07-22","C006M7JYJ8",4.93,6,2611
"2021-07-22","C006M7JYJ8",0.6,1,36
"2021-07-22","C006M7JYJ8",2.19,6,491
"2021-07-22","C006M7JYJ8",2.66,4,3841
"2021-07-23","C006M7JYJ8",1.89,2,2179
"2021-07-23","C006M7JYJ8",0.24,1,412
"2021-07-24","C006M7JYJ8",4.28,4,336
"2021-07-24","C006M7JYJ8",6.16,8,2481
"2021-07-24","C006M7JYJ8",4.13,5,415
"2021-07-24","C006M7JYJ8",1.54,2,2488
"2021-07-25","C006M7JYJ8",4.35,5,547
"2021-07-25","C006M7JYJ8",5.39,7,2662
"2021-07-25","C006M7JYJ8",2.41,4,636
"2021-07-25","C006M7JYJ8",0.81,2,3148
"2021-07-26","C006M7JYJ8",1.07,1,430
"2021-07-26","C006M7JYJ8",2.96,4,2450
"2021-07-26","C006M7JYJ8",4.95,9,465
"2021-07-26","C006M7JYJ8",1.76,3,3152
"2021-07-27","C006M7JYJ8",2.22,3,1028
"2021-07-27","C006M7JYJ8",4.21,5,2004
"2021-07-27","C006M7JYJ8",2.08,2,384
"2021-07-27","C006M7JYJ8",1.4,3,4683
"2021-07-28","C006M7JYJ8",0.78,1,217
"2021-07-28","C006M7JYJ8",2.29,2,86
"2021-07-29","C006M7JYJ8",0.28,1,173
"2021-07-29","C006M7JYJ8",0.97,1,65
"2021-07-30","C006M7JYJ8",0.49,1,941
"2021-07-30","C006M7JYJ8",2.34,3,413
"2021-07-31","C006M7JYJ8",0.34,1,1162
"2021-07-31","C006M7JYJ8",1.1,2,194
"2021-07-31","C006M7JYJ8",0.22,1,385
"2021-08-01","C006M7JYJ8",0.2,1,181
"2021-08-01","C006M7JYJ8",0.54,1,348
"2021-08-01","C006M7JYJ8",0.4,1,190
"2021-08-02","C006M7JYJ8",0.62,1,170
"2021-08-03","C006M7JYJ8",0.57,2,924
"2021-08-03","C006M7JYJ8",1.36,3,326
"2021-08-03","C006M7JYJ8",0.58,1,30
"2021-08-04","C006M7JYJ8",0.42,1,424
"2021-08-04","C006M7JYJ8",3.48,5,110
"2021-08-04","C006M7JYJ8",0.77,2,247
"2021-08-05","C006M7JYJ8",1.43,3,103
"2021-08-06","C006M7JYJ8",0.28,1,204
"2021-08-06","C006M7JYJ8",0.1,1,123
"2021-08-07","C006M7JYJ8",0.2,1,218
"2021-08-08","C006M7JYJ8",0.25,1,75
"2021-08-08","C006M7JYJ8",0.64,2,153
"2021-08-08","C006M7JYJ8",0.87,1,79
"2021-08-09","C006M7JYJ8",0.16,1,205
"2021-08-09","C006M7JYJ8",1.1,2,236
"2021-08-10","C006M7JYJ8",0.66,1,79
"2021-08-10","C006M7JYJ8",0.42,2,106
"2021-08-11","C006M7JYJ8",0.4,1,63
"2021-08-11","C006M7JYJ8",1.01,4,102
"2021-08-12","C006M7JYJ8",0.36,2,121
"2021-08-12","C006M7JYJ8",0.52,1,81
"2021-08-13","C006M7JYJ8",0.9,3,161
"2021-08-14","C006M7JYJ8",1.25,1,201
"2021-08-15","C006M7JYJ8",0.67,1,149
"2021-08-16","C006M7JYJ8",0.26,1,232
"2021-08-17","C006M7JYJ8",0.65,2,153
