"Date","ASIN","Product Title","Ordered Revenue","Ordered Units","Glance Views","Conversion Rate"
"2021-03-04","C01II6OEN6","Erb - Bamboo Shot Mask - Masque en Tissu Visage, Effet Repulpant Fraîcheur -  - 15g",0.0,0,0,NULL
"2021-03-04","C01II6OHW4","Erb La Masque Tissu Effet Éclat Porcelaine, 15 g",0.0,0,3,0.33
"2021-03-04","C01II6OLTI","Erb Ginseng Le Masque Tissu Effet Lissant, 15 g",13.8,4,7,0.14
"2021-03-04","C01KIG5C9E","Erb - Yuza Double Lotion - Lotion Bi-Phasée Effet Vitalité - Peau Renforcée et Revitalisée  - 190ml",45.05,2,9,0.33
"2021-03-04","C01LCYB3SK","Erb - Yuza Sorbet Eye - Sérum Contour des Yeux - Pour des Yeux plus Jeunes et Radieux  - 190 ml",0.0,0,0,NULL
"2021-03-04","C01LGWAXJS","Erb Liquid BB Crème au Ginseng Coussin de Teint Soin - Clair, 14 g",0.0,0,0,0.0
"2021-03-04","C06XRWVV79","Erb Glow Crème, Base de Teint Illuminatrice, Doré, 45 ml",0.0,0,8,0.13
"2021-03-04","C06XS1GS7L","Erb Glow Crème, Base de Teint Illuminatrice Transparent, 15 ml",49.2,6,58,0.03
"2021-03-04","C073DH3ZCC","Erb Black Scrub Mask, Masque Exfoliant Purifiant Au Charbon - 50ml",0.0,0,0,0.0
"2021-03-04","C0744JDPVP","Erb Touch Pen, Sculpteur et Perfecteur de Teint à Embout Mousse, Clair, 5 ml",0.0,0,0,0.0
"2021-03-04","C0744JNNH8","Erb Touch Pen, Sculpteur et Perfecteur de Teint à Embout Mousse Doré, 5 ml",17.3,1,7,0.0
"2021-03-04","C075JJZCVH","Erb - Black Soap - Savon Visage Purifiant au Charbon - Soin du Visage - 75g",0.0,0,8,0.0
"2021-03-04","C079DWV7GB","Erb - BB Shot Mask - Masque en Tissu Visage, Effet Éclat \Peau de Bébé\"" - 14g""",0.0,0,19,0.05
"2021-03-04","C07C8HGYBW","Erb - Matte Crème - Base de Teint Matifiante 5-en-1  - 45ml",36.9,2,28,0.07
"2021-03-04","C07CYSL86Y","Erb - Matte Crème - Base de Teint Matifiante 5-en-1 - Effet Flouté - 15ml",73.8,9,82,0.06
"2021-03-04","C07DRM7X3D","Erb - Bamboo Matte - Crème Effet Poudré - Soin de la Peau Coréen - 30ml",0.0,0,29,0.03
"2021-03-04","C07DRQ97FN","Erb - Bamboo Glow - Crème Hydratante, Effet Bonne Mine - Soin à Effet “Rosée”  - 30ml",14.0,1,20,0.1
"2021-03-04","C07DWZ9FFR","Erb - Black Cleansing Oil - Huile Démaquillante Purifiante au Charbon -  - 190ml",12.5,1,10,0.0
"2021-03-04","C07J3NXV3W","Double Mousse Visage aux 7 Herbes - Mousse Nettoyante  - 145ml",13.5,1,9,0.0
"2021-03-04","C07JJP53WY","Erb - Cleansing Water aux 7 Herbes - Eau Micellaire 3-en-1 Rafraîchissante - 190ml",0.0,0,0,NULL
"2021-03-04","C07JM4MS7H","CC Red Correct - Perfecteur et Correcteur de Teint Couvrant les Imperfections - Teint Unifié - 45 ml",130.46,6,56,0.09
"2021-03-04","C07LGCGG6R","CC Red Correct - Crème Anti-Rougeurs - Soin Perfecteur Automatique de Teint - 15ml",110.55,11,79,0.14
"2021-03-04","C07P8HVW5B","Erb - CC Eye Crème Contour des Yeux - Teinte Dorée  - SPF 20  - 10ml",49.17,4,31,0.1
"2021-03-04","C07P8HWBV8","Erb - CC Eye Crème Contour des Yeux - Teinte Claire - SPF 20 -  - 10ml",98.34,6,36,0.06
"2021-03-04","C07YSV7L21","Erb Dress Your Skin With BB Clair 348 g",0.0,0,0,0.0
"2021-03-04","C082DLLVF2","Erb Centella Asiatica SPF 25 CC Creme Caramel, 15 ml,",10.05,1,90,0.03
"2021-03-04","C082MQX14W","Erb - CC Dull Correct - Soin Perfecteur Automatique de Teint - Booster d’Eclat, Teint Unifié -  - 15ml",50.25,5,89,0.08
"2021-03-04","C083TX6VBG","Erb - CC Dull Correct - Soin Perfecteur Automatique de Teint - Booster d’Eclat, Teint Unifié - 45ml",65.4,3,21,-0.05
"2021-03-04","C0858W14SZ","Erb - BB Crayon - Stick de Teint et de Soin - Teinte Nude - 3g",40.17,3,9,0.22
"2021-03-04","C08596KXLW","Erb - BB Crayon - Stick de Teint et de Soin - Perfecteur de Teint - Teinte Claire - 3g",13.39,1,14,0.07
"2021-03-04","C0859XHX8Q","Erb Bamboo Waterlock Mask Masque d'Eau Repulpant 100ml",35.5,2,6,0.33
"2021-03-04","C08H5H1LH4","Erb Coffret Masque en tissu hydratants",0.0,0,8,0.0
"2021-03-05","C003TFFCLU","Erb - Ginseng Infusion - Crème de Jour Effet Tenseur pour une Peau plus Jeune - 50ml",29.0,1,13,0.0
"2021-03-05","C003TFFCMO","Erb - Ginseng Infusion Total Eye - Crème Yeux Anti- ge et Anti Cernes  - 15ml",21.0,1,19,0.0
"2021-03-05","C08H5H1LH4","Erb Coffret Masque en tissu hydratants",0.0,0,4,0.25
"2021-03-05","C006M7JYJ8","BB Crème au Ginseng - Fond de Teint Couvrant Imperfection effet \Peau de bébé\"" - Teinte Clair - 45 ml""",265.3,14,168,0.08
"2021-03-05","C007Y5C3I6","BB Crème au Ginseng - Fond de Teint Couvrant Imperfection effet \Peau de bébé\"" - Teinte Dorée - 15 ml""",67.35,8,93,0.13
"2021-03-05","C007Y5FWOS","Erb La Masque Visage Nuit Coup de Fouet, 50 ml",16.95,1,13,0.08
"2021-03-05","C00C8SPXCC","Erb - Crème BB Eye Touche Parfaite - SPF 20 - 15ml",90.0,6,69,0.1
"2021-03-05","C00DL2DN30","CC Crème - Maquillage pour le Teint et Soin Illuminateur - Teinte Doré - 15 ml",386.4,41,344,0.08
"2021-03-05","C00MMD725Y","Erb - Yuza Sorbet Night -  Emulsion Nocturne Renforcée - 50ml",0.0,0,0,0.0
"2021-03-05","C00MMDQFVG","Erb L'Eau Ginseng",21.35,1,2,0.0
"2021-03-05","C00NPV1Z32","Erb - Pink Perfect Crème - Base de Teint Eclat - 15ml",16.4,2,21,0.1
"2021-03-05","C00NPV20PO","Erb Pink Perfect Crème - Effet Grain de Peau Affiné, 45 ml",0.0,0,45,0.0
"2021-03-05","C00QFK1JGS","Erb BB Crème au Ginseng -  SPF 20 - CC Crème Teinte Nude - 45 ml",75.8,4,57,0.11
"2021-03-05","C00SYLGPT2","BB Crème au Ginseng - Fond de Teint Couvrant Imperfection effet \Peau de bébé\"" - Teinte Nude - 15 ml""",67.1,8,148,0.07
"2021-03-05","C00SYLH424","CC Crème - Soin Illuminateur du Visage - Doré - 45 ml",486.0,24,142,0.14
"2021-03-05","C00VW4SYQ0","BB Crème au Ginseng - Soin 5-en-1 pour le Visage - Teinte Claire - 15ml",92.95,11,83,0.07
"2021-03-05","C00WLNSX8U","BB Crème au Ginseng - Fond de Teint Couvrant Imperfection effet \Peau de bébé\"" - Teinte Dorée - 45 ml""",37.9,2,63,0.03
"2021-03-05","C00WNYPKRY","Erb - Éponge Konjac au Thé Vert - 1 Unité",0.0,0,1,0.0
"2021-03-05","C00WNYPMRC","Erb L'Huile Nettoyante Solide, 80 g",16.5,1,33,0.0
"2021-03-05","C00WPABW5A","CC Crème - Maquillage pour le Teint et Soin Illuminateur - Teinte Clair - 45 ml",399.0,20,203,0.11
"2021-03-05","C00ZRQX6B2","Erb Éponge Konjac Au De Bambou, Doré, Charbon",9.9,1,11,0.09
"2021-03-05","C01084E36E","Erb - CC Crème Homme au Ginseng Noir et au Pin - Effet Mat - SPF 25 - 30 ml",14.5,1,29,0.0
"2021-03-05","C0158P2ZFE","Erb - Bamboo Crème Frappée - Crème de Jour Tonifiante - 50ml",0.0,0,21,0.1
"2021-03-05","C01BVVG2XK","Erb - Sève de Bamboo Eye - Gel Mat Hydratant Contour des Yeux  - 15ml",0.0,0,0,NULL
"2021-03-05","C01E6NFMM2","Erb - Bamboo Matte Lotion - Lotion pour la Peau Hydratante et Matifiante - 190ml",0.0,0,0,NULL
"2021-03-05","C01E7MV4ZQ","CC Crème - Maquillage pour le Teint et Soin Illuminateur - Teinte Clair - 15 ml",368.0,39,629,0.07
"2021-03-05","C01II6OHW4","Erb La Masque Tissu Effet Éclat Porcelaine, 15 g",0.0,0,0,NULL
"2021-03-05","C01II6OLTI","Erb Ginseng Le Masque Tissu Effet Lissant, 15 g",27.6,8,8,0.88
"2021-03-05","C01KIG5C9E","Erb - Yuza Double Lotion - Lotion Bi-Phasée Effet Vitalité - Peau Renforcée et Revitalisée  - 190ml",42.7,2,8,0.13
"2021-03-05","C01LGWAXJS","Erb Liquid BB Crème au Ginseng Coussin de Teint Soin - Clair, 14 g",0.0,0,0,0.0
"2021-03-05","C06XRWVV79","Erb Glow Crème, Base de Teint Illuminatrice, Doré, 45 ml",18.45,1,25,0.0
"2021-03-05","C06XS1GS7L","Erb Glow Crème, Base de Teint Illuminatrice Transparent, 15 ml",65.6,8,72,0.13
"2021-03-05","C073DH3ZCC","Erb Black Scrub Mask, Masque Exfoliant Purifiant Au Charbon - 50ml",15.0,1,12,0.08
"2021-03-05","C0744JDPVP","Erb Touch Pen, Sculpteur et Perfecteur de Teint à Embout Mousse, Clair, 5 ml",0.0,0,0,0.0
"2021-03-05","C0744JNNH8","Erb Touch Pen, Sculpteur et Perfecteur de Teint à Embout Mousse Doré, 5 ml",0.0,0,0,0.0
"2021-03-05","C075JJZCVH","Erb - Black Soap - Savon Visage Purifiant au Charbon - Soin du Visage - 75g",7.5,1,15,0.07
"2021-03-05","C079DWV7GB","Erb - BB Shot Mask - Masque en Tissu Visage, Effet Éclat \Peau de Bébé\"" - 14g""",0.0,0,14,0.0
"2021-03-05","C07C8HGYBW","Erb - Matte Crème - Base de Teint Matifiante 5-en-1  - 45ml",73.8,4,23,0.0
"2021-03-05","C07CYSL86Y","Erb - Matte Crème - Base de Teint Matifiante 5-en-1 - Effet Flouté - 15ml",65.6,8,93,0.13
"2021-03-05","C07DRM7X3D","Erb - Bamboo Matte - Crème Effet Poudré - Soin de la Peau Coréen - 30ml",28.3,2,17,0.24
"2021-03-05","C07DRQ97FN","Erb - Bamboo Glow - Crème Hydratante, Effet Bonne Mine - Soin à Effet “Rosée”  - 30ml",70.0,5,34,0.12
"2021-03-05","C07DWZ9FFR","Erb - Black Cleansing Oil - Huile Démaquillante Purifiante au Charbon -  - 190ml",0.0,0,0,0.0
"2021-03-05","C07HR9BBNM","Erb Perfect Masking Box Masque",0.0,0,0,0.0
"2021-03-05","C07J3NXV3W","Double Mousse Visage aux 7 Herbes - Mousse Nettoyante  - 145ml",0.0,0,10,0.2
"2021-03-05","C07JJP53WY","Erb - Cleansing Water aux 7 Herbes - Eau Micellaire 3-en-1 Rafraîchissante - 190ml",0.0,0,0,0.0
"2021-03-05","C07JM4MS7H","CC Red Correct - Perfecteur et Correcteur de Teint Couvrant les Imperfections - Teint Unifié - 45 ml",174.35,8,46,0.2
"2021-03-05","C07LGCGG6R","CC Red Correct - Crème Anti-Rougeurs - Soin Perfecteur Automatique de Teint - 15ml",120.6,12,91,0.13
"2021-03-05","C07P8HVW5B","Erb - CC Eye Crème Contour des Yeux - Teinte Dorée  - SPF 20  - 10ml",32.78,2,19,0.0
"2021-03-05","C07P8HWBV8","Erb - CC Eye Crème Contour des Yeux - Teinte Claire - SPF 20 -  - 10ml",32.78,2,42,0.05
"2021-03-05","C082DLLVF2","Erb Centella Asiatica SPF 25 CC Creme Caramel, 15 ml,",30.15,3,91,0.02
"2021-03-05","C082MQX14W","Erb - CC Dull Correct - Soin Perfecteur Automatique de Teint - Booster d’Eclat, Teint Unifié -  - 15ml",80.4,8,88,0.08
"2021-03-05","C083TX6VBG","Erb - CC Dull Correct - Soin Perfecteur Automatique de Teint - Booster d’Eclat, Teint Unifié - 45ml",43.6,2,25,0.12
"2021-03-05","C0858W14SZ","Erb - BB Crayon - Stick de Teint et de Soin - Teinte Nude - 3g",0.0,0,0,0.0
"2021-03-05","C08596KXLW","Erb - BB Crayon - Stick de Teint et de Soin - Perfecteur de Teint - Teinte Claire - 3g",26.78,2,28,0.07
"2021-03-06","C003TFFCLU","Erb - Ginseng Infusion - Crème de Jour Effet Tenseur pour une Peau plus Jeune - 50ml",0.0,0,0,0.0
"2021-03-06","C003TFFCMO","Erb - Ginseng Infusion Total Eye - Crème Yeux Anti- ge et Anti Cernes  - 15ml",0.0,0,18,0.0
"2021-03-06","C006M7JYJ8","BB Crème au Ginseng - Fond de Teint Couvrant Imperfection effet \Peau de bébé\"" - Teinte Clair - 45 ml""",189.5,10,105,0.06
"2021-03-06","C007Y5C3I6","BB Crème au Ginseng - Fond de Teint Couvrant Imperfection effet \Peau de bébé\"" - Teinte Dorée - 15 ml""",67.6,8,99,0.06
"2021-03-06","C007Y5FWOS","Erb La Masque Visage Nuit Coup de Fouet, 50 ml",0.0,0,10,0.0
"2021-03-06","C00C8SPXCC","Erb - Crème BB Eye Touche Parfaite - SPF 20 - 15ml",45.0,3,41,0.02
"2021-03-06","C00DL2DN30","CC Crème - Maquillage pour le Teint et Soin Illuminateur - Teinte Doré - 15 ml",174.8,19,317,0.09
"2021-03-06","C00MMD725Y","Erb - Yuza Sorbet Night -  Emulsion Nocturne Renforcée - 50ml",51.0,2,14,0.21
"2021-03-06","C00MMDQFVG","Erb L'Eau Ginseng",0.0,0,0,0.0
"2021-03-06","C00NPV1Z32","Erb - Pink Perfect Crème - Base de Teint Eclat - 15ml",0.0,0,19,0.05
"2021-03-06","C00NPV20PO","Erb Pink Perfect Crème - Effet Grain de Peau Affiné, 45 ml",73.8,4,40,0.03
"2021-03-06","C00QFK1JGS","Erb BB Crème au Ginseng -  SPF 20 - CC Crème Teinte Nude - 45 ml",75.8,4,52,0.1
"2021-03-06","C00SYLGPT2","BB Crème au Ginseng - Fond de Teint Couvrant Imperfection effet \Peau de bébé\"" - Teinte Nude - 15 ml""",100.9,12,125,0.14
"2021-03-06","C00SYLH424","CC Crème - Soin Illuminateur du Visage - Doré - 45 ml",105.15,5,147,0.09
"2021-03-06","C00SYLHYWE","Erb - Yuza Sorbet - Crème de Jour Nourrissante - 50ml",0.0,0,2,0.5
"2021-03-06","C00VW4SYQ0","BB Crème au Ginseng - Soin 5-en-1 pour le Visage - Teinte Claire - 15ml",42.67,5,100,0.09
"2021-03-06","C00WLNSX8U","BB Crème au Ginseng - Fond de Teint Couvrant Imperfection effet \Peau de bébé\"" - Teinte Dorée - 45 ml""",18.95,1,43,0.12
"2021-03-06","C00WNYPKRY","Erb - Éponge Konjac au Thé Vert - 1 Unité",0.0,0,0,NULL
"2021-03-06","C00WNYPMRC","Erb L'Huile Nettoyante Solide, 80 g",0.0,0,0,0.0
"2021-03-06","C00WPABW5A","CC Crème - Maquillage pour le Teint et Soin Illuminateur - Teinte Clair - 45 ml",279.3,14,173,0.08
"2021-03-06","C00ZRQX6B2","Erb Éponge Konjac Au De Bambou, Doré, Charbon",0.0,0,5,0.0
"2021-03-06","C01084E36E","Erb - CC Crème Homme au Ginseng Noir et au Pin - Effet Mat - SPF 25 - 30 ml",14.5,1,25,0.16
"2021-03-06","C0158P2ZFE","Erb - Bamboo Crème Frappée - Crème de Jour Tonifiante - 50ml",36.0,2,18,0.28
"2021-03-06","C018GOV2TY","Erb - Sève de Bamboo Matte - Sérum Effet Poudré Pores Resserrés - 30ml",0.0,0,0,NULL
"2021-04-05","C082DLLVF2","Erb Centella Asiatica SPF 25 CC Creme Caramel, 15 ml,",0.0,0,54,0.0
"2021-03-06","C01BVVG2XK","Erb - Sève de Bamboo Eye - Gel Mat Hydratant Contour des Yeux  - 15ml",0.0,0,4,0.25
"2021-03-06","C01E7MV4ZQ","CC Crème - Maquillage pour le Teint et Soin Illuminateur - Teinte Clair - 15 ml",239.2,25,640,0.03
"2021-03-06","C01II6OEN6","Erb - Bamboo Shot Mask - Masque en Tissu Visage, Effet Repulpant Fraîcheur -  - 15g",0.0,0,0,0.0
"2021-03-06","C01II6OHW4","Erb La Masque Tissu Effet Éclat Porcelaine, 15 g",0.0,0,0,NULL
"2021-03-06","C01II6OLTI","Erb Ginseng Le Masque Tissu Effet Lissant, 15 g",6.76,2,4,1.0
"2021-03-06","C01KIG5C9E","Erb - Yuza Double Lotion - Lotion Bi-Phasée Effet Vitalité - Peau Renforcée et Revitalisée  - 190ml",0.0,0,0,0.0
"2021-03-06","C01LCYB3SK","Erb - Yuza Sorbet Eye - Sérum Contour des Yeux - Pour des Yeux plus Jeunes et Radieux  - 190 ml",0.0,0,0,NULL
"2021-03-06","C01LGWAXJS","Erb Liquid BB Crème au Ginseng Coussin de Teint Soin - Clair, 14 g",0.0,0,0,0.0
"2021-03-06","C06XRWVV79","Erb Glow Crème, Base de Teint Illuminatrice, Doré, 45 ml",0.0,0,0,0.0
"2021-03-06","C06XS1GS7L","Erb Glow Crème, Base de Teint Illuminatrice Transparent, 15 ml",16.4,2,63,0.05
"2021-03-06","C073DH3ZCC","Erb Black Scrub Mask, Masque Exfoliant Purifiant Au Charbon - 50ml",15.0,1,8,0.38
"2021-03-06","C0744JDPVP","Erb Touch Pen, Sculpteur et Perfecteur de Teint à Embout Mousse, Clair, 5 ml",0.0,0,0,0.0
"2021-03-06","C0744JNNH8","Erb Touch Pen, Sculpteur et Perfecteur de Teint à Embout Mousse Doré, 5 ml",0.0,0,0,0.0
"2021-03-06","C075JJZCVH","Erb - Black Soap - Savon Visage Purifiant au Charbon - Soin du Visage - 75g",7.5,1,13,0.15
"2021-03-06","C079DWV7GB","Erb - BB Shot Mask - Masque en Tissu Visage, Effet Éclat \Peau de Bébé\"" - 14g""",0.0,0,0,NULL
"2021-03-06","C07C8HGYBW","Erb - Matte Crème - Base de Teint Matifiante 5-en-1  - 45ml",0.0,0,33,0.03
"2021-03-06","C07CYSL86Y","Erb - Matte Crème - Base de Teint Matifiante 5-en-1 - Effet Flouté - 15ml",41.0,5,79,0.04
"2021-03-06","C07DRM7X3D","Erb - Bamboo Matte - Crème Effet Poudré - Soin de la Peau Coréen - 30ml",0.0,0,17,0.0
"2021-03-06","C07DRQ97FN","Erb - Bamboo Glow - Crème Hydratante, Effet Bonne Mine - Soin à Effet “Rosée”  - 30ml",14.0,1,38,0.03
"2021-03-06","C07HR9BBNM","Erb Perfect Masking Box Masque",0.0,0,0,NULL
"2021-03-06","C07J3NXV3W","Double Mousse Visage aux 7 Herbes - Mousse Nettoyante  - 145ml",27.0,2,10,0.2
"2021-03-06","C07JJP53WY","Erb - Cleansing Water aux 7 Herbes - Eau Micellaire 3-en-1 Rafraîchissante - 190ml",0.0,0,0,NULL
"2021-03-06","C07JM4MS7H","CC Red Correct - Perfecteur et Correcteur de Teint Couvrant les Imperfections - Teint Unifié - 45 ml",43.31,2,71,0.07
"2021-03-06","C07LGCGG6R","CC Red Correct - Crème Anti-Rougeurs - Soin Perfecteur Automatique de Teint - 15ml",90.45,9,89,0.11
"2021-03-06","C07P8HVW5B","Erb - CC Eye Crème Contour des Yeux - Teinte Dorée  - SPF 20  - 10ml",32.78,2,24,0.04
"2021-03-06","C07P8HWBV8","Erb - CC Eye Crème Contour des Yeux - Teinte Claire - SPF 20 -  - 10ml",16.39,1,49,0.08
"2021-03-06","C07YSV7L21","Erb Dress Your Skin With BB Clair 348 g",0.0,0,0,0.0
"2021-03-06","C082DLLVF2","Erb Centella Asiatica SPF 25 CC Creme Caramel, 15 ml,",40.2,4,87,0.08
"2021-03-06","C082MQX14W","Erb - CC Dull Correct - Soin Perfecteur Automatique de Teint - Booster d’Eclat, Teint Unifié -  - 15ml",40.2,4,90,0.06
"2021-03-06","C083TX6VBG","Erb - CC Dull Correct - Soin Perfecteur Automatique de Teint - Booster d’Eclat, Teint Unifié - 45ml",65.4,3,33,0.06
"2021-03-06","C084SN1382","Erb Milk & Peel Resurfacing Baume Nettoyant Huile-En-Baume visage 30ml",0.0,0,8,0.0
"2021-03-06","C0858W14SZ","Erb - BB Crayon - Stick de Teint et de Soin - Teinte Nude - 3g",13.39,1,6,0.17
"2021-03-06","C08596KXLW","Erb - BB Crayon - Stick de Teint et de Soin - Perfecteur de Teint - Teinte Claire - 3g",13.39,1,10,0.0
"2021-03-06","C0859XHX8Q","Erb Bamboo Waterlock Mask Masque d'Eau Repulpant 100ml",0.0,0,4,0.25
"2021-03-06","C08B55VVHP","Erb Coffret Cc Story Clair Clair 0.21 kg 1 Unité",0.0,0,5,0.2
"2021-03-06","C08CVS9ZRF","Erb Red Pepper Paste Mask Masque Soin Concentré d'Eclat, Blanc, 50 ml",0.0,0,3,0.33
"2021-03-06","C08CVTP34M","Erb Red Pepper Pulp Gel Crème Booster d'éclat 50ml",0.0,0,3,0.33
"2021-03-06","C08H5GRJC8","Erb Coffret BB Crème & BB Crayon - Doré",0.0,0,5,0.2
"2021-03-06","C08H5H1LH4","Erb Coffret Masque en tissu hydratants",22.74,2,1,1.0
"2021-03-07","C003TFFCMO","Erb - Ginseng Infusion Total Eye - Crème Yeux Anti- ge et Anti Cernes  - 15ml",42.0,2,17,0.12
"2021-03-07","C006M7JYJ8","BB Crème au Ginseng - Fond de Teint Couvrant Imperfection effet \Peau de bébé\"" - Teinte Clair - 45 ml""",75.8,4,108,0.06
"2021-03-07","C007Y5C3I6","BB Crème au Ginseng - Fond de Teint Couvrant Imperfection effet \Peau de bébé\"" - Teinte Dorée - 15 ml""",33.8,4,98,0.07
"2021-03-07","C007Y5FWOS","Erb La Masque Visage Nuit Coup de Fouet, 50 ml",16.95,1,11,0.18
"2021-03-07","C00C8SPXCC","Erb - Crème BB Eye Touche Parfaite - SPF 20 - 15ml",15.0,1,34,0.06
"2021-03-07","C00DL2DN30","CC Crème - Maquillage pour le Teint et Soin Illuminateur - Teinte Doré - 15 ml",193.2,21,315,0.08
"2021-03-07","C00MMD725Y","Erb - Yuza Sorbet Night -  Emulsion Nocturne Renforcée - 50ml",25.5,1,20,0.0
"2021-03-07","C00NPV1Z32","Erb - Pink Perfect Crème - Base de Teint Eclat - 15ml",0.0,0,13,0.08
"2021-03-07","C00NPV20PO","Erb Pink Perfect Crème - Effet Grain de Peau Affiné, 45 ml",18.45,1,33,0.0
"2021-03-07","C00QFK1JGS","Erb BB Crème au Ginseng -  SPF 20 - CC Crème Teinte Nude - 45 ml",94.75,5,80,0.14
"2021-03-07","C00SYLGPT2","BB Crème au Ginseng - Fond de Teint Couvrant Imperfection effet \Peau de bébé\"" - Teinte Nude - 15 ml""",67.1,8,165,0.11
"2021-03-07","C00SYLH424","CC Crème - Soin Illuminateur du Visage - Doré - 45 ml",239.4,12,118,0.08
"2021-03-07","C00SYLHYWE","Erb - Yuza Sorbet - Crème de Jour Nourrissante - 50ml",0.0,0,0,NULL
"2021-03-07","C00VW4SYQ0","BB Crème au Ginseng - Soin 5-en-1 pour le Visage - Teinte Claire - 15ml",59.32,7,96,0.13
"2021-03-07","C00WJSVHD0","Erb - Ginseng Infusion Night - Crème de Nuit Effet Tenseur - 50ml",31.5,1,5,0.2
"2021-03-07","C00WLNSX8U","BB Crème au Ginseng - Fond de Teint Couvrant Imperfection effet \Peau de bébé\"" - Teinte Dorée - 45 ml""",18.95,1,44,0.05
"2021-03-07","C00WNYPKRY","Erb - Éponge Konjac au Thé Vert - 1 Unité",0.0,0,1,1.0
"2021-03-07","C00WNYPMRC","Erb L'Huile Nettoyante Solide, 80 g",0.0,0,40,0.03
"2021-03-07","C00WPABW5A","CC Crème - Maquillage pour le Teint et Soin Illuminateur - Teinte Clair - 45 ml",299.25,15,167,0.1
"2021-03-07","C00ZRQX6B2","Erb Éponge Konjac Au De Bambou, Doré, Charbon",4.95,1,8,0.0
"2021-03-07","C01084E36E","Erb - CC Crème Homme au Ginseng Noir et au Pin - Effet Mat - SPF 25 - 30 ml",58.0,4,20,0.1
"2021-03-07","C0158P2ZFE","Erb - Bamboo Crème Frappée - Crème de Jour Tonifiante - 50ml",54.0,3,18,-0.06
"2021-03-07","C01BVVG2XK","Erb - Sève de Bamboo Eye - Gel Mat Hydratant Contour des Yeux  - 15ml",0.0,0,0,NULL
"2021-03-07","C01E7MV4ZQ","CC Crème - Maquillage pour le Teint et Soin Illuminateur - Teinte Clair - 15 ml",147.2,16,604,0.08
"2021-03-07","C01II6OHW4","Erb La Masque Tissu Effet Éclat Porcelaine, 15 g",0.0,0,NULL,NULL
"2021-03-07","C01II6OLTI","Erb Ginseng Le Masque Tissu Effet Lissant, 15 g",10.21,3,12,0.58
"2021-03-07","C06XRWVV79","Erb Glow Crème, Base de Teint Illuminatrice, Doré, 45 ml",0.0,0,0,0.0
"2021-03-07","C06XS1GS7L","Erb Glow Crème, Base de Teint Illuminatrice Transparent, 15 ml",24.6,3,69,0.0
"2021-03-07","C071VGMC71","Erb CLEANSING WATER AUX 7 HERBES",0.0,0,2,0.5
"2021-03-07","C073DH3ZCC","Erb Black Scrub Mask, Masque Exfoliant Purifiant Au Charbon - 50ml",30.0,2,9,0.22
"2021-03-07","C0744JDPVP","Erb Touch Pen, Sculpteur et Perfecteur de Teint à Embout Mousse, Clair, 5 ml",0.0,0,0,NULL
"2021-03-07","C0744JNNH8","Erb Touch Pen, Sculpteur et Perfecteur de Teint à Embout Mousse Doré, 5 ml",0.0,0,14,0.07
"2021-03-07","C075JJZCVH","Erb - Black Soap - Savon Visage Purifiant au Charbon - Soin du Visage - 75g",0.0,0,18,0.06
"2021-03-07","C079DWV7GB","Erb - BB Shot Mask - Masque en Tissu Visage, Effet Éclat \Peau de Bébé\"" - 14g""",3.45,1,27,0.07
"2021-03-07","C07C8HGYBW","Erb - Matte Crème - Base de Teint Matifiante 5-en-1  - 45ml",0.0,0,35,0.03
"2021-03-07","C07CYSL86Y","Erb - Matte Crème - Base de Teint Matifiante 5-en-1 - Effet Flouté - 15ml",24.6,3,75,0.08
"2021-03-07","C07DRM7X3D","Erb - Bamboo Matte - Crème Effet Poudré - Soin de la Peau Coréen - 30ml",14.15,1,40,0.18
"2021-03-07","C07DRQ97FN","Erb - Bamboo Glow - Crème Hydratante, Effet Bonne Mine - Soin à Effet “Rosée”  - 30ml",14.0,1,47,0.06
"2021-03-07","C07DWZ9FFR","Erb - Black Cleansing Oil - Huile Démaquillante Purifiante au Charbon -  - 190ml",0.0,0,17,0.24
"2021-03-07","C07J3NXV3W","Double Mousse Visage aux 7 Herbes - Mousse Nettoyante  - 145ml",0.0,0,14,0.14
"2021-03-07","C07JJP53WY","Erb - Cleansing Water aux 7 Herbes - Eau Micellaire 3-en-1 Rafraîchissante - 190ml",0.0,0,7,0.14
"2021-03-12","C082DLLVF2","Erb Centella Asiatica SPF 25 CC Creme Caramel, 15 ml,",0.0,0,62,0.0
"2021-03-07","C07JM4MS7H","CC Red Correct - Perfecteur et Correcteur de Teint Couvrant les Imperfections - Teint Unifié - 45 ml",130.07,6,73,0.08
"2021-03-07","C07LGCGG6R","CC Red Correct - Crème Anti-Rougeurs - Soin Perfecteur Automatique de Teint - 15ml",40.2,4,109,0.1
"2021-03-07","C07P8HVW5B","Erb - CC Eye Crème Contour des Yeux - Teinte Dorée  - SPF 20  - 10ml",32.78,2,18,0.06
